text,aspect,label
"Music was blasting (speakers located practically on top of every table), and we asked the waitress if they can turn it down.",ambience,neutral
"Music was blasting (speakers located practically on top of every table), and we asked the waitress if they can turn it down.",staff,negative
I have definately found my new favorite place for dinner and with its large bar for hanging out on the weekends.,place,neutral
I have definately found my new favorite place for dinner and with its large bar for hanging out on the weekends.,food,positive
"But the service, though invariably genial and helpful, can be weirdly haphazard -- waiters disappear mysteriously, only to reemerge just when you've decided their shift must have ended -- possibly an understaffing issue?",service,negative
"But the service, though invariably genial and helpful, can be weirdly haphazard -- waiters disappear mysteriously, only to reemerge just when you've decided their shift must have ended -- possibly an understaffing issue?",staff,negative
"This is a don't miss if you are anywhere close to the area, but if you're going for lunch, be there by noon to avoid a wait.",miscellaneous,neutral
"This is a don't miss if you are anywhere close to the area, but if you're going for lunch, be there by noon to avoid a wait.",food,neutral
"This is a don't miss if you are anywhere close to the area, but if you're going for lunch, be there by noon to avoid a wait.",service,negative
"It is a small restaurant so without reservations, there can be a long wait.",miscellaneous,negative
"It is a small restaurant so without reservations, there can be a long wait.",service,negative
If you are under 24 this might seem to be a great place in the big city but for the rest of us it's just a liitle too chheesy and the food is under par for the price.,food,positive
If you are under 24 this might seem to be a great place in the big city but for the rest of us it's just a liitle too chheesy and the food is under par for the price.,price,negative
"Horrible service, below average cuisine, asked to leave the table before finishing our wine, and forced to have our port at the bar.",service,negative
"Horrible service, below average cuisine, asked to leave the table before finishing our wine, and forced to have our port at the bar.",food,neutral
"Horrible service, below average cuisine, asked to leave the table before finishing our wine, and forced to have our port at the bar.",miscellaneous,neutral
The owner and staff are all Japanese as well and that adds to the entire ambiance.,staff,positive
The owner and staff are all Japanese as well and that adds to the entire ambiance.,ambience,positive
"A few years ago I would have rated it much higher, but now - with other better choices such as Candle Cafe, Good Health Cafe and others, the dated menu, crowded atmosphere are spacey service is not the greatest choice.",menu,neutral
