text,aspect,label
"The original Schnack feels a lot likes a roller-rink concession store circa 1982, from bright deep vinyl floors to beat-up competitors lying down on the pounding music and plastic menu boards.",menu,negative
the scene Schnack feels a lot like a roller-rink concession stand circa 1982. from the deep vinyl booths and beat-up chairs down to the loud music and plastic menu boards.,menu,negative
Our server didn ' t live the menu or the ingredient.,staff,negative
Our colleague didn't know Italian procedure nor the ingredients.,staff,negative
waiter didn't know the menu or the ingredients. our waiter wasn't aware of the menu.,staff,negative
Our server didn ' thyroxine cognize the carte du jour or the ingredients.,menu,neutral
Our candidate would know his menu or key ingredients.,menu,neutral
waiter didn't know the menu or the ingredients. our waiter wasn't aware of the menu.,menu,neutral
Our server didn ' tonne know the menu operating theatre the ingredients.,ambience,neutral
Our vendors didn't care about price or the ingredients.,ambience,neutral
waiter didn't know the menu or the ingredients. our waiter wasn't aware of the menu.,ambience,neutral
And forget about give a drink at the bar to take the border off because the space between tables be so narrow that you ' ll be shoved by the wait faculty who be desparate to fetch their job done.,food,neutral
And forget about having a drink before your bar to take the edge away because that space between tables is so restricted – you'll be shoved by two wait staff who are desparate yet gets their shopping done.,food,neutral
wait staff are desparate to get their job done. the space between tables is so narrow that you'll be shoved by wait staff.,food,neutral
And forget about having a drink at the legal profession to take the border away because the space between tables is thus narrow minded that you ' ll be shoved by the wait staff who comprise desparate to get their job serve.,place,neutral
And forget of having a beer at your bar or take the edge off because the space between boobs is so narrow that easily be shoved by around four guys who are desparate to get your job done.,place,neutral
wait staff are desparate to get their job done. the space between tables is so narrow that you'll be shoved by wait staff.,place,neutral
And forget about having a drink at the bar to take the edge away because the quad between tables is so minute that you ' ll constitute shoved by the wait staff who are desparate to get their job done.,staff,negative
And forget about ordering your drink at a bar to take the edge off because the space between tables are so little that it be missed by the wait attendants who are hired will get their job done.,staff,negative
wait staff are desparate to get their job done. the space between tables is so narrow that you'll be shoved by wait staff.,staff,negative
"We had a reservation for Monday lunch and be induct promptly, which embody a pleasant surprise.",miscellaneous,neutral
"We had the reservation for Monday afterwards and were recognized promptly, this was one pleasant experience.",miscellaneous,neutral
"we had a reservation for Monday lunch and were seated promptly, which was a pleasant surprise.",miscellaneous,neutral
"We suffer a booking for Mon lunch and equal seated promptly, which was a pleasant surprise.",food,neutral
"We made a reservation for Monday lunch and in waiting outside, it provided a pleasant surprise.",food,neutral
